text,rating,label
Very fast shipping! Interested!,5,1
Amazon is my favourite shopping place. I love the great deals they come up with and the ease of shopping is brilliant.,5,1
"Like other reviewers I have also been a Prime customer since its introduction, and noticed how the standard of service has seriously deterioated, particularly in the past 12 months.Recent Prime order ""Tracking"" info: (Read from bottom upwards):Monday, 27 March5:00 PMPackage delayed in transit4:53 AMProblem resolved and parcel is in transitBournemouth, GB4:53 AMParcel received by carrierBournemouth, GB4:53 AMCarrier corrected delivery address issue for your package.GB4:53 AMPossible delay in delivery.GB4:06 AMPossible delay in delivery.Huntingdon, GBCarrier picked up the package.I write this email at 2108 on March 28th and there has been no further update. On calling Amazon support I was told they ""cannot find a driver"". The package has been in Bournemouth (12 miles from where I live) for the past 36 hours and I have now been told By Amazon it should arrive ""no later than THURSDAY"".In the past I was always impressed by the company which is why I have used them for over 20 years. I was t",1,0
Have had very good luck with Amazon. Whole Foods great as well. Streaming service could be more user friendly,4,1
"Always get the product I requested.  Had to wait 1 week for a coffee mill and it was crushed upon delivery.  Otherwise, I have good results with them.",4,1
"I appreciate how fast the shipping is. Honestly, Amazon always delivers on time, and thats all I need.",5,1
I have been a loyal customer for decades on amazon and been purchasing everything from it. Needless to say I've spent a fortune on amazon throughout the years. But I've been so disappointed lately that I've made up my mind to avoid amazon at all cost now. It has been the monopolistic online market place due to its good customer service. Now they don't give a *** about you anymore. I guess since it's so big now it doesn't care about one person's business. It's expected that you receive your orders late and when you contact them they are not even slightest apologetic. The customer specialists have been very rude with all my questions and they make you wait for 30 mins with no solution to any of your problems. And when you don't respond right away they disconnect you. I've been shocked by how bad it is now. It reminds me of bullies at high school. Like I need to beg them to give them my money and not even expect to get what I pay for. Wow. You see that you've got where you are because you,1,0
"I have always enjoyed Amazon, until recently it appears they are falsely advertising coupons! I am also frustrated that I needed a product by Thursday and it showed that if I ordered in 14 hours and so many minutes later that I would get my product by Thursday, to then order it 9 hours later and be told I can get it in Friday. What is that about? I have ultimately paid an additional $10 to receive my items one day late, thank you for the transparency Amazon!",1,0
"Great Service, great selections, great customer support & timely delivery. Would buy from them again and again.",5,1
"Amazon au stores? yeah right. Items come from China or further, it takes months to arrive when ETA given is like 5 to 7 days. Don't waste your time. Go eBay or anywhere else",1,0
"As others would have been 0 stars, 2nd delivery that has gone wrong in two weeks, same thing, delivery driver always has 3/4 stops before yours, 2hrs later still 3/4 stops, I have in my account delivery between 7am & 4pm last 2 have been out for deliver on a van for up to 10pm, the driver then report we were not there, the drivers lie, the customer service lie, beyond a joke",1,0
Cant believe it I ordered a aerial cable on Wednesday suppose to be here thursday delayed till Saturday and yet again they have delayed it again it's a joke I should have gone out a bought one,2,0
CUstomer for years. Never issues. Always good service.,5,1
"I ordered 20 books December 8 2020. Today is January 3rd and still no books. I am a publisher. I need these books for publicity. So  how's it going, Bezos? Got everything you need?",1,0
"Working with RUDI&WERTY was absolutely life-changing. He was so helpful and walked me through his recommended plan. He led the whole repair process and after 2 weeks, my credit scores were in the 780s. I achieved score improvements of 280+ points! My husband ended up using his repair services too. In less than 12 months we ended up getting back on our feet and we bought our first home together. Thank you for giving us a fresh start we so desperately needed. We couldn't have done it without you RUDIIN, get to him if you ever need assistance ( rudiinr332GMAIL.COM )cheers",2,0
The support staff is very unhelpful and not trained properly. I tried 3 times no one know what’s happening and now to help. I asked for a supervisor I was lied that it cannot be done( everyone knows it’s possible )After that I was promised an email follow up (again lied) Overall the worst customer service there is,1,0
"Warning To Everybody , Password Problems Or Password Re-Set , Don't Have An Old Style Phone Attached To The Account , Impossible To Get Access . I Had To Buy A Smartphone With A Standard SIM Slot To Solve The Problem For My Mother , Needs Sorting Out Amazon .",1,0
"Favorite place to shop. Buy everything here. Love the prime membership! Outstanding Customer Service. In all the years I have shopped Amazon, never a single bad experience. Favorite product is the Kindle. I have upgraded everytime they do a new model and use the old ones to loan to friends when they travel. Bought one years ago for my book-loving 80 year old mother, she couldn't live without her Kindle.",5,1
"Been using Amazon since 1998. Very happy with shipping and return policy. Customers service (if you're unfortunate enough to need it) can be poor, but they're an online company so that's not unusual.
 My Prime account recently expired which has actually saved me a LOT of money. I realized I don't compulsively buy anymore, like when I had Prime.",5,1
Review text not found,5,1
I ordered from Amazon I didn't receive my items then was given a go around. Instead of simply replacing my item they wasted more of my time to the point I will probably quit using Amazon all together.,1,0
Yet again another purchase through amazon for delivery 3rd or 4th... by yodelAnd surprise surprise delivery running late now 5th to the 9th .Cancelled my amazon prime account because what's the point if its coming viaYODEL it's aways late or doesn't ever arrive .. very poor again Amazon Very poor .. another customer your going to loose.,1,0
Amazon is really great ecommerce brand i would highly recommend anyone to use it,5,1
"I use to buy from Amazon but I haven't been able to do so for a couple of years now because I have not been successful in resetting my Password or updating my personal information. So after receiving an email from Amazon today. I decided to contact Amazon customer service to update my personal information and to reset my password. The first representative and I were disconnected, the second representative transferred me to a different department,  the third representative transferred me to a different department, the fourth representative told me in order to make these changes I needed to be at a computer. Each representative asked me for the same information and I still wasn't able to get the assistance that I needed. So I just decided to unsubscribed from AMAZON altogether. Maybe someday Amazon will get there customer service department together.",1,0
"Literally ridiculous that I have now been charged $86 twice, for the same item. Customer service is obviously outsourced because I had a difficult time understanding her. I now only have $6 in my bank acct to last me for the next six days due to this ridiculousness. I was also informed that I would be credited back in two business days and than, received an email stating that I wouldn't be. So, I don't think they really give a hoot that they take money from people who are on a budget. I won't be ordering from there Ever Again!",1,0
You don't allow people to review items that are scams. You say you can't leave a review about the seller...despite the seller being fake. You allow us to pay money for something we wont get!,1,0
"Their current procedure is based on the fact that even in the event that we have a problem on arrival or during the warranty period, we must return the package at our expense with a ridiculous little denomage to be able to be reimbursed or to have a exchange. If you are abroad and the volume / weight of the package is important, we often have a transport price higher than the price of the goods. Customer service pretends not to understand and tirelessly repeats the same unsuitable procedures. In my case, more than $400 in return costs for $20 in damages expected to recover $350 in reimbursement. Who are we laughing at? It's time to go back to smaller sites or a local merchant to still have a dialogue with a sensible human being rather than procedural machines.",1,0
Excellent service love them Always going to use them,5,1
"I ordered a pool from Amazon and a top for it. I am a prime member. 10 days it'll be delivered. My FIL lives 3 hours away. If I ordered one to his house, it would take one day.All of my orders are take 10 to 14 days from when I order them. I chatted with customer service and she told me that there was no way to check why all of my things were being sent from across the country or to change where my products were being sent from.",1,0
"Ordered a gift for my wife for Christmas from Paul's personal crafts.The first one I received was broken.which was no fault of sender, but obviously the courier as the packaging was badly damaged.I contacted Paul on Xmas day with pics. He sent a replacement first class.I received this today and my wife is delighted with her gift.The exceptional service and customer care shown by this business is second to none and would highly recommend This business to anyone.Many thanks Paul.EXCELLENT,,!!!!",5,1
"No customer service whatsoever, got scammed and bullied by one of there sellers told them constantly what was going on but they did nothing, I've washed my hands of these wasters !",1,0
Great site for customer reviews and best prices + free deliverey,5,1
"Wide product selection, good prices. Very good return policy.  User reviews are available on most products which is essential in finding a good  product.  I do most of my online shopping here.
 The only down-side to this site is that the product descriptions are not very detailed.  I often have to get the manufacturer part number and then go elsewhere to get the detailed product specifications.",5,1
"whatever you need can usually be found on amazon, with a good reliable delivery service",5,1
"Amazon continually promises to deliver by certain date. They continually fail to meet their obligations. Many times have I experienced this and is a prime member I am thoroughly disgusted. This is an example, I ordered two items for delivery between before 11:00 AM this morning. Upon checking on Amazon there was a display that said packaging on be there scheduled by 3:00 PM now. I order you in good faith and Amazon does not deliver.Now I have to rearrange my schedule because Amazon did not keep their schedule yet once again. I feel like they say we'll deliver it by this date and then just don't.",1,0
Excellent service and prompt delivery. Worth paying for the prime service.,5,1
"Cancelled Amazon prime, only for it to restart it's self without my knowledge or consent three seperate times. Spoke to the people over the chat feature who all said it would be fixed - it hasn't. Today my Amazon prime membership was restarted for a further three days, every time charging me 7.99. This is for a service I cancelled in April.",1,0
"I'm a seller. Amazon gives refunds to buyers without a return. All any buyer has to do is say they are dissatisfied, call Scamazon, say they want a refund. Bam, the buyer gets a refund and the product. There are better sales channels out there, look for emerging sales channels. This site NEVER, EVER decides in favor of the seller.",1,0
"Amazon brings products to me which I was able to select based on a decent amount of information provided to me on the website. Pricing is clear, monetary transactions work smooth, security on login etc. seems high. 1 star less as it started delivering products via it's own branded vans, which results in me, living in NL, not being able to make selections about where and when the package is going to be dropped off anymore (e.g. package delivery station on the next day or anything like that)",4,1
Safe and $5.00 1-Day shipping!,5,1
Great and trusted website for any products. You wont be disappointed.,5,1
"Let's get to the point, Amazon have some issues. Firstly there is a lot of low quality third party sellers on the site. It's getting very difficult to find quality and avoid the trash. So much so that it's not a place to make a lot of big purchases when you can go to more selective companies that don't just rack and stack.Second, their delivery guys will do anything to record a completed delivery. Leaving boxes over the fence, in the rain and when it's a fragile item. Not a good idea. The bad is easily outweighed by the good though. Returns are a breeze, delivery is nearly always on time, even around the holiday season.  On the few occasions I have had to contact a real person they have been quick to respond and very good at solving the problem. I think Amazon have shown that they super successful by being slightly better than the competition, most who set a very low bar. So a long way from perfect but still an easy recommend",4,1
Thank you to Chloe for her help with suspicious activity on my account. Very helpful and put me at ease. Thank you.,5,1
I have had several deliveries not arrive or get stolen before they reach me. I even had a delivery in an amazon locker which was stolen (empty box)!Customer service always addressed these complaints. Sometimes it wasn't 100% easy as the staff they hire (offshore) can be difficult to communicate with. But they always rectified things in the end.,5,1
"I love Amazon.com. It has grown so much and the company seems to be making improvements each time. I have tried almost every new shopping experience from there. I do not use Amazon Fresh because I personally find it too expensive and I do not mind going to the store, BUT Amazon Pantry is amazing. I have tried it and I love the filling up the box idea. Their customer service is fantastic. I very rarely have issues with Amazon and if I need quick help I call their Customer Service line. I also enjoy that you are kept up to date on deliveries. My one and only complaint, which is more of an eye roll moment, is that I do not like the carriers used to deliver our items. USPS or UPS are completely useless and I have had bad experience with both. If Amazon can get their own carrier to deliver their goods then I have a feeling it would be a perfect service.All in all I love Amazon and I will always look there first for my shopping needs for awesome items and prices.",5,1
Review text not found,5,1
"bought a giftcrd through the amazon site, once i redeemed it to make a purchased they locked my account for suspicion, which is not a big deal, until they close your account with 100+ worth of Gift card balance remaining with no explanation and warning. The call center just keeps rudely telling me refer to the FAQ and ill learn what term or condition i violated in order for my account to be terminated. This is 100000%unacceptable and now that all the calls are being outsourced its eve worse. Good luck, buy from ebay or aliexpress for that matter...",1,0
Good product of Amazon,5,1
I noticed that if you leave items in your cart too long they raise the price. Amazon used to be a great place to find deals but not anymore. Plastic is as expensive as brass at this point.,1,0
"I ordered an iPAD Mini6, along with a Pencil, and two red folios from Amazon. I am a PRIME member. They were all ordered at the same time.Here are the transaction details:-- iPAD Mini6-- Order number: 112-3650062-6261000-- Order date: 07/23/2023, 08:51-- Disputed amount: 227.86 USD-- Payment type: AmericanExpress-- Account number: **04-- Items in order: 1 of (Apple Pencil (2nd Generation): Pixel-Perfect Precision and Industry-Leading Low Latency, Perfect for Note-Taking, Drawing, and Signing documents. Attaches, Charges, and Pairs magnetically.) for 89.0 USD2 of (Apple Smart Folio for iPad Mini (6th Generation) - Electric Orange) for 58.84 USDAfter I received them, I found them not to work.I returned all the items in the same box back to Amazon.I have proof of the return through the UPS. Indeed the UPS store has given me proof that Amazon warehouse in Kentucky had received my shipment back to Amazon.Amazon claims that they did not receive the items!!The total charge for all the items c",1,0
In this modern lifestyle - this company is the solution,5,1
"I would give 0 if I could. Amazon is worst company I ever dealt with. The amount of time, they changed delivery which I paid premium was horrific. When contacted, they offered to give 10 pounds back I paid extra for delivery. I told them I want it on my bank account since I paid with money. So now I have to spend it again on that horrible company, that stole my money for a MONTH. AVOID AT ALL COSTS. Oww and on top of that, they don't have complaint deparment. They take your complaint by word, and they throw it to trash since there are no ref numbers or anything. AVOID THIS BUNCH OF THIEVES.",1,0
Your company lied to me and has stolen from me I need someone from your office to contact me immediately . Been on the phone with Amazon all day they said you were not an authorized dealer or supplier of any of their products although your ad says Amazon. He also said three extra large boxes and you sent me three small items in an envelope this is unacceptable and is in criminal negligenceI want a full refund on my money immediately and I will send your items back.,1,0
My account got deleted without warning even though I had a lot of kindle purchases and was using the page normally with other purchases as well. Total scam.,1,0
Great products. Devlivery is normally okay but I have had a few problems. They always reslove them though. Overall happy with the service.,4,1
I love amazon and got many great deal hereWaiting for the blackfriday to shop more,4,1
Review text not found,5,1
They really helped me in getting the order which had simply been lost in post --great service,4,1
Sweets in the City fantastic service best of all sweets were amazing 👍,5,1
Amazon has joined with other tech companies to silence our 1st Amendment rights of FREE SPEECH by banning PARLER!  This is a dangerous and slippery slope you've entered!  I will make it my sole mission to alert all my freedom loving groups I am associated with that we must ALSO now stop using your PRODUCTS!   Good LUCK!,1,0
I purchased a oil painting pai t by numbers.  Cost about $30.00 the seller is a third-party.  Amazon has not supported my efforts to get a refund.  I have not received my order. Its now 3 months ago.  Amazon has made it impossible to get a working phone number.  I guess this company gets to treat a customer anyway they want.,1,0
The Amazon delivery people did a little mix up left a package with a neighbor but it was okay we got it back. Not a big deal they’re still the fastest and usually the cheapest so have to stick with them for better or worse,4,1
I think amazon is brilliant they sell everything at great prices and delivery is always on time and if there is a problem they always sort it there and then no messing about :),5,1
"I can't fault them! All my items ( & its a lot lately!!)have been on time,perfectly packaged & above all the delivery drivers are,respectfully,polite & carefull to make sure I receive them in one piece!! 5 Stars for me...Thank you",5,1
THanks Amazon . I can find anything on u!!,4,1
With a busy store and growing business it helps to be able to pick things out online and see them next day with Prime. Prices have started to rise and you can sometimes find a better deal elsewhere but overall it is the best choice for ease of use.,5,1
"Pre-orders on Amazon don't guarantee that you will get the item. They take your money but don't deliver when the item is released. In my case it was a book. I contacted their customer support but the kind person could only tell me that the book in question was not in stock. On Amazon US it is in stock though, yes I bought from another Amazon domain. I would think that pre-orders are collected and when Amazon is able to order the book at the factory, they would order the amount of pre-orders and some extra copies. It looks like that is not the case. In fact, Amazon can not give exact dates to when the item would be in stock. So, it could be possible a pre-order itme will never arrive, but the money is gone. Bad service which impact the reliability of Amazon. I am not sure if I want to pre-order ever again from them. Only thing is, If I want the book in question a.s.a.p. I have to cancel my pre-order and order again for a price 2,5 times higher then before with a reseller on Amazon, not ",2,0
Bhut bekar service he Amazon ki... Ye log last 4month se hr order ko book to krte he pr delivery nahi krte sent to seller kr dete he. Indore main city me ye service nahi de pa rhe he bina coustmer ko inform kiye sent to seller kr dete he. Very bad amazon,1,0
"cant complain about Amazon, get my goods on time, they pick up when they say they will, always happy with prices,",5,1
"I have been a seller on Amazon for 6 months and my store has been deactivated. Sellers pay ridiculously high fees to Amazon, support is non existent for sellers and buyer frequently abuse Amazons goodwill policies and claim refunds for items we delivered.",2,0
"Keep in my that my grandparents are now on the older side so they are not fully sure how to work online shopping... The item they order never arrived and my grandparents are more of the push over type of people saying it’s okay BUT ITS NOT, the item missing is about 60-70 dollars! So I decided to try to contact the Amazon seller first time no response. Second time I got one basically saying well it “arrived” to your house but if not there it’s probably somewhere in your USPS office for it. It’s not our job to be searching for it, we even paid for faster shipping. Now I’ve been going on a constant fight with the amazon customer service to try to get my grandparents a refund but so far no luck. I’ve been trying to be reasonable and understanding but it’s been about a month or two now and I’m losing my patience!",1,0
"I like this place as a consumer. They even give you a free one month trial membership; it means that Amazon will give you free fast shipping for a month, just make sure to cancel the membership later by clicking the ""do not upgrade"" button on the Amazon Prime page or you'll have to pay after the trial is over.",5,1
"The customer service via telephone is none existent but the if you contact them via email, you get a much better response! They seem to have much more time to look into things via email whereas they just cba on the phone - or it seems that way from the few times I've contacted them.Do yourself a favour & email them if you need to contact them.",4,1
"Amazon's Preston warehouse has thieves working out of it. Some of you might be aware of the recent incidents of people buying PS5's from Amazon and upon delivery the console box had been opened and the console taken out the box and then delivered to customers. Well this also happens when you buy a mobile phone. Ordered a OnePlus 9 model (most recent model) and upon delivery took the phone box out of the outer packing and immediately noticed the seals had been cut and upon opening the phone box found the phone had been removed. I spent over 2 hours trying to get in touch with someone at Amazon who understood the situation but was bounced around the Philippines, Columbia and the Caribbean before getting through to someone in the UK who understood the situation. I was offered £5 as a good will gesture which you'll agree was insulting so did not accept it and was assured a member of management would contact me to discuss further and have not received a call, no surprise there being it's Am",1,0
I needed to change my phone number on file because i could not access the amazon store app. It is not an easy process at all. They wanted me to send a copy of my GOV issued id card? well that is not gonna happen. Paypal actually helped me change my phone number without asking for my id card. Cancelling amazon and moving on they are not what they used to be.,1,0
Love them. Rarely shop anywhere else.,5,1
Why offer next day delivery when it's not,1,0
"Lies lies lies!!!I like may others pay a yearly subscription fee for a “prime membership”. I’ve lost count of how many times that “service” has failed me.Today being the latest. Not only has my parcel not turned up, but I also received a message saying “failed delivery attempt”, when no attempt was made whatsoever.I know this as I waited in all day, and am now expected to waste another day tomorrow waiting around again.",1,0
"If I could have gave no starts, I would have. I’m only writing a bad review because of Amazon’s customer service. I’ve never spoken with so many rude people in my life. They honestly don’t care about their customer’s needs as long as they’re making money. I was using Amazon on a regular basis. I’m a prime member. Now I will be looking for alternative vendors. I’m so disappointed.",1,0
Amazon is always Reliable and delivers my package quickly and safely there of been some times were packages showing up late or the products inside the package have been broken but each time Amazon has excepted the returns and shipped a new product out to me as quickly as possible,4,1
I have used Amazon for several years now and their price promise is sincere.,5,1
"I get that Amazon is the quick fix for all things, but when I pay 11.98 for expedited shipping, I expect it to be delivered to my actual door.  Not receive a photo of the delivery of a door that is not mine.  I had ordered some toys for work because we sponsor some families in need at Christmas.  I don't understand why this keeps happening.  Why is it so hard to look at the apartment complex map at the front and only entrance, this is my fourth issue with some moron not understanding what the numbers at the door mean.  Ugh.",1,0
"Amazon used to be good and I had very few errors over the years, and any errors were quickly fixed.Recently they stared to use a delivery company called i-Parcel who are the budget division of UPS. What a disaster! Twice they waiting 3 weeks before telling they can't deliver the items. They just made a series of blatant lies to justify the non-delivery. Such as ""we can't deliver knifes to your location"", but I never ordered a knife, I ordered computer parts!Time to look elsewhere.",1,0
Received one item not two I ordered. They won't send me the second item and instead refunded my money. I needed the second item. Now I am out of time and it has caused me a real issue. Very unhappy.,1,0
"Used to be great service.  Now it's inexplicable lies about delivery attempts, delays, and no venue for user complaints or customer service.  It's gotten so bad that Amazon is now the last place I consider ordering from, but even with that the rule now seems to be poor service.  I've already paid for a Costco membership, but hate to burn the money I've already paid for Prime.My opinion now is Amazon is fine if you are OK with bad service, but DO NOT PAY FOR PRIME.  You WILL NOT get your money's worth.  You'll get the same sorry service, only you will have paid for the pleasure.",1,0
"To make it short... i buy all (except grocery) from amazon, it makes shopping much easy",5,1
My son ordered the Lego R2D2. It arrived today and on inspection 3 of the packs had been opened and resealed. Ironically the packs which had been opened contained the parts which make up the mini figures. Both of which are 2 of the ones which are highly collectible. All Amazon say when contacted they said to refer to Lego. This has never happened with items bought from Lego. Someone is making a bit on the side opening these packages!!!,1,0
Good Service and Good Pricing Policies,4,1
Amazon you have been amazing throughout this pandemic. Especially throughout this Christmas season. You're agents have been super polite and helpful. Thank you.,5,1
"Been an Amazon and Amazon Prime member for years.  Never had an issue with an order.  Based on all of the bad reviews, I guess I must be the luckiest customer in the world?  😀",5,1
Review text not found,5,1
"Horrible company, paid for a year of prime. What a mistake, I'm lucky to get any order within a week of ordering, excuse and more excuses. Save your money, tv service also sucks. Live and learn, they'll never get another dime from me after I use my remaining gift card balance.",1,0
I have been doing business with Amazon.com for about 15 years and I have always been pleased with their promptness and how they stand behind their word.Who needs to order anywhere else when you have Amazon.com?!?,5,1
I like Amazon for good goods and good service,5,1
I have been purchasing from Amazon for a long time and my 1 star rating is the result of many years of diminishing customer service. I am always dealing with well meaning Phillipino representatives that are long winded..always talking and poor listeners. I am calling customer sevice so frequently lately...that it is loosing its convenience factor. Your corporate greed has taken over and I see myself and probably many others looking to other online sourcing.,1,0
"I purchased the Anker PowerCore 10000 Portable Charger for a recent trip and it was a lifesaver! It's compact and lightweight, making it easy to pack in my bag, and it provided multiple charges for my phone throughout the day. The charging speed was impressive and I appreciated the LED indicator that let me know how much power was left. Overall, I highly recommend this portable charger to anyone in need of reliable and convenient charging on the go.",5,1
Review text not found,5,1
I use Amazon regularly and love that I can find nearly everything and I have the choice particularly with books to buy new or used.,4,1
"HIGHLY RECOMMENDED. High Standard of Customer Service and General Service, has been my Appreciated experience with Amazon. Despite the fact that Amazon are sellers of multiple companies and individual sellers. Amazon, provide not only competitive produce, but Excellent prompt and at times an incentive based Service.",5,1
"Amazon become absolutely irrelevant platform. Last month I have ordered items with estimated delivery within 48h. On delivery day the date of estimate delivery had been changed for 3 weeks. I have tried to cancel the order but seller didn’t respond to me. So I contacted customer service and regarding the system the second estimated delivery was the right one. All information about previous delivery was vanished. I have been treated like a thief. Seller contacted me 5 days later and my order couldn’t be cancelled as it had been shipped already. After waiting 3 weeks my estimated delivery was postponed again. It didn’t arrived still. So I lost money, do not received the item and customer service doesn’t want to help me to get refund. That’s a crime",1,0
Was very easy to use,4,1
"Amazon was the only place listing Scrooged (that I could find at the time) and so I ordered it immediately and it came within 2 weeks (from America).
Also purchased MP3s recently and they have a ""we call you"" service which was fantastic and resolved my issue immediately.",5,1
Rush delivery is a scam. You buy more to make $25 for next day delivery then when it’s out for delivery they say it’s running late and will arrive in a day or two. Because it’s “out for delivery” you can’t cancel it. This has happened the past three times to me.,1,0
Review text not found,5,1
Review text not found,5,1
My recent order with Amazon has been a nightmare. I placed a order in the afternoon for next day delivery. The order was scheduled to arrive by 9pm on the 12th Come 8:30 i get a update letting me know that my package would now arrive either between the 13th or the 15th. I contact customer service because this is not going to work.The items were needed that day. No offer to fix this situation or even a discount. It is now the 13th and i am still waiting on my package that is once again scheduled to arrive before 9pm. Amazon better get their crap together especially with Christmas shopping right around the corner. As for myself I will be taking my business else where. If i wanted to wait this long i would of just gone to the store and saved my self the trouble.,1,0
"Amazon has it's pros and cons, but one thing they usually have going for them is good return policies!I know that not all Amazon sellers are required to adhere to the standard return policy, but that is shown on the item page where the item is sold.  If you check that, and order only RETURNABLE items, and check the specific return policy for certain items - should be a good experience.I've placed literally hundreds of orders through Amazon, and 98% of the time, I've been satisfied either with the product I received, or a full refund.The only reason I'm not giving Amazon 5 stars is because they definitely have room for improvement, and I don't like how they've impacted the business of so many local brick-and-mortar stores.",4,1
recently I have not found amazon being an efficient company as a website. it has been very difficult to manage and I feel as if it is in need of an update! I will no longer be ordering from amazon until I feel as if it more efficient.,1,0
I gotta say… they know what they are doing…. I wish I didn’t love it so as I always try and support local…. But some things are just too easy to get from them… customer service has always been awesome even if I made the mistake.. I’m a believer!,5,1
"I have been an Amazon customer for a long time, but I am seriously considering turning my back on them, Everything is good and dandy until you have a problem with an order and then the experience goes down hill fast You can’t speak to a real person, and they don’t really have proper live chat either, it’s automated and isn’t fit for purpose, you can’t get any answers If you are buying from an Amazon seller they can take the whole 48 hours to reply or not reply, and if you are buying from Amazon directly it gets worse than thatIt will take forever to get a refund, amazing really as they seem to be able to take your money to pay for items instantly so why they can’t return it in the same time is beyond comprehension For some reason unknown to me Amazon have gone down hill fast, used to be good but not as good now",1,0
Amazon on line descripition showing neck fan with battery power 6000 amh when item arrived it was only 4000 amh !This was not what I ordered but paid more.I have seen other customers complaining about the same issue.What is Amazon going to do about this ?,1,0
"Used for work and overall easy to use, prompt and fairly good value",4,1
"I would give less if I could.  When an issue arises I am told via chat and phone they would help me handle it, they tell me it is solved then transfer me to another person and it is like 50 first dates and I have to repeat everything and then told nothing they can do to help me.  Either way I am always speaking to folks not from America and do not seem to understand English.  I have returned items over the years and will be refunded for them and then about a month later will be charged again for them in slow increments.  A company I do not trust whatsoever.",1,0
"Rude company if not down right dishonest.have spent thousands there & am treated like crap by them.  They do NOT support the fist ammendment of the US Constitution(FREEDOM OF SPEECH), which is ANTI-AMERICAN! IF you tell the truth in your reviews of their products &/or SERVICES, they remove you from this feedback mechanism,  which means their reviews are WORTHLESS-GARBAGE/CENSORED by  DISHONEST/SATANIC-AMAZON!Will start  looking for there replacement today!",1,0
"Amazon Prime + great prices make shopping for myself and others a breeze. The 2-day shipping means when I procrastinate I can always rely on them to get me something quick. Only watchout is CPG items, I have noticed those can be more expensive than my local target or walgreens.",5,1
Great customer service and service itself. I agree that we need to keep the local going but amazon definitely helps when you don't have enough time to do the shopping. Thank you Amazon!,5,1
"If it was possible  it would be a 0. waited in all day for a delivery of a mattress before moving due to the difficulty of purchasing goods where we are moving to. Received a PIN for the driver and was due to be delivered yesterday, waited in all day. It did not arrive so looked on tracking and it stated that  they had made 2 attempts to deliver it, which is entirely untrue and invited their customer service to look at our CCTV. This morning the tracking stated it has been delayed guessing they must have lost it after they tried to deliver it hmmmm? Rang customer services and they could not find out if or when it was coming and could only suggest cancelling it, which mean no mattress and no way of easily getting one. Couldn't comprehend nor care, thanks a lot Amazon. Taught me a lesson - buy from local companies who are more reliable and caring. So  now I need to wait in 2 more days before we move in the HOPE that we can get a mattress and not work or do all the other things needed. I'",1,0
I have to date been able to simply brouse and find what I require and download is so quick,5,1
It is great and pleasure to deal with businesses who care about the customers and customer service! well done Amazon.,5,1
Caught the delivery driver opening my small top window which was adjacent and pushing the box through. Told him it was a good job it wasn’t fragile. He just said sorry and walked away. They just don’t care,1,0
I love Amazon! I did all my christmas shopping on here and saved £'s and £'s,5,1
"Great prices, just annoyingly slow delivery even with prime. Takes me as much as a week for some things to get delivered. I would happily use the amazon locker things, if they were any quicker (prioritised) over home delivery but they arent.",2,0
"Well well well this time they made me write the review for them, Shipping was on time for my product also seller informed me and explained me why it has been not delivered previously as far as you guys taking it professional i am happy !",4,1
Amazon company chore ha fraud,1,0
I've always been a huge fan ever since I found their site! They make my life better when I don't have to go out for so many items! I can get my necessities while I wait for my other items to be delivered to my door!,4,1
"Excellent fast and efficient service, I have been using Amazon more and more",5,1
It’s very nice ,5,1
"If I could leave zero stars I would!I was run around in circles for 2 months after 8 phone calls and I was just trying to have a hold on our account lifted! I was told 4 times that someone would email me back within 24-48 hours and NOTHING EVER HAPPENED!Each time I rang up and explained everything AGAIN I was advised the same thing every time! I could not speak to a supervisor as ""they do not have phone support""!They are an absolute JOKE and would not recommend them to anyone!!!",1,0
"If you purchase an item from Amazon and write a review it is posted whether good or bad. Maybe I've just been lucky, but I have never been disappointed by the results of any complaints I have made.",5,1
"Amazon can not seem to train their employees to be cable to.place small town deliveries on the correct truck no matter how many times they are contacted about this issue. Each order, you hope it will not spend a week or more traveling back and forth across state before an employee finally knows what they are doing !",1,0
Amazon prime is my go to for everything. Sometimes they are more expensive and I choose another avenue - but for the most part I am obsessed with amazon! When a product arrives and was damaged in shipping - replacement was easy. When a product was damaged when we were opening the packaging - replacement was easy. When I needed to return something but the timing window had passed - they made an exception and the return was easy! The online chat is exceptional and their customer service is top notch. I always have a smile on my face when I see an amazon box on my doorstep!,5,1
"Good to see the reviews here are telling the story....1* ...ishBought lights, via the dreaded platform that I had noted the younger generations really, really do not approve of...They didn't refund me for the no -show delivery. Time, headspace, blood pressure expenditure we could all do without: had to forensically persist to track down an actual number to call, spoke to a sarcastic ne'er do well who really, really enjoyed showing he could not give a ....For about an hour we were on the call.  He could've refunded me 100 times during that time but he enjoyed stringing out the torture blaming Lepro as a 'scam-seller'.Months later no refund showing at my endIf they take rel. small sums from millions  - banking on us not bovvering - they make - yes - millions....for nada but wasting our time...Lepro blaming Amazon: and yes, vice versa #yawn#avoidlepro #avoidamazon #besafe",1,0
"Fast service, always reliable.",5,1
I received an email from Amazon threatening to close my account for to many returns and stating that I damaged goods WHICH IS A TOTAL LIE!!!!!. The accounts Dept doesn't even have the guts to sign their name to the email. Delivery drivers are terrible and also lie. USE AMAZON AT YOUR OWN RISK!!!!,1,0
Have never been disappointed in Amazon's service. They make it easy to compare products and prices.,5,1
